item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_class,item_initial_quantity_inventory,max_fit
14620903001,義美全豆純釀造醬油520ml,31.0,24.0,29.0,21576.0,14.15,12.0,1798.0,PCS,2.0,1.80952380952381,2.040074695177792,2.0,B,6,2280
14620907001,四季釀造醬油1600ml,33.0,23.0,28.0,21252.0,12.22,6.0,3542.0,PCS,2.0,17.04761904761905,7.697247498139776,2.0,B,30,270
14620908001,四季釀造醬油870ml,36.0,27.0,29.0,28188.0,13.34,12.0,2349.0,PCS,2.0,4.714285714285714,4.65985898008574,2.0,B,13,1536
14620909001,四季高純釀(釀造醬油)870ml,36.0,27.0,29.0,28188.0,13.52,12.0,2349.0,PCS,2.0,0.9047619047619048,1.729299335128592,2.0,C,4,1536
14620920001,萬家香丸大豆醬油450ml,33.0,25.0,19.0,15675.0,10.75,12.0,1306.3,PCS,2.0,0.6666666666666666,1.238278374733781,2.0,C,3,3024
14620922001,萬家香非基改陳年醬油1500ml,33.0,22.0,28.0,20328.0,11.76,6.0,3388.0,PCS,2.0,0.8095238095238095,0.8728715609439693,7.0,C,2,270
14620999001,萬家香有機醬油,32.0,24.0,19.0,14592.0,10.84,12.0,1216.0,PCS,2.0,5.333333333333333,3.915780041490244,3.0,B,12,3240
14621003001,李錦記熊貓鮮味蠔油510g,28.0,22.0,27.0,16632.0,11.1,12.0,1386.0,PCS,2.0,1.095238095238095,1.868281614338746,2.0,C,4,2730
14621004001,李錦記素食蠔油765g,32.0,25.0,31.0,24800.0,16.41,12.0,2066.7,PCS,2.0,1.238095238095238,2.467889015024012,2.0,C,5,1782
14621005001,高慶泉泰安醬油膏410ml,27.0,21.0,30.0,17010.0,9.55,12.0,1417.5,PCS,2.0,3.714285714285714,4.302822993603817,2.0,C,10,2860
14621009001,萬家香大吟釀香菇素蠔油 510g,32.0,26.0,20.0,16640.0,7.14,12.0,1386.7,PCS,2.0,0.8095238095238095,1.077916862241593,3.0,C,3,2574
14621012001,大同壺底福級油膏 420g,26.0,20.0,29.0,15080.0,9.9,12.0,1256.7,PCS,2.0,0.4285714285714285,0.6761234037828132,2.0,C,2,2860
14621013001,萬家香極品香菇素蠔油1200g,36.0,28.0,27.0,27216.0,16.0,12.0,2268.0,PCS,2.0,2.428571428571428,5.025648501153145,3.0,C,9,1536
14621017001,萬家香香菇素蠔油 4.4Kg,31.0,31.0,31.0,29791.0,18.87,4.0,7447.8,PCS,2.0,0.0952380952380952,0.4364357804719847,12.0,C,1,36
14621018001,味榮極釀級有機黑豆蔭油膏320ml,27.0,21.0,23.0,13041.0,8.0,12.0,1086.8,PCS,2.0,0.2380952380952381,0.7684244858645451,2.0,C,2,3630
14621021001,金蘭油膏 590ml,30.0,22.0,25.0,16500.0,8.97,12.0,1375.0,PCS,2.0,4.952380952380953,15.61562099462007,4.0,C,25,2800
14621022001,李錦記干貝蠔油510g,26.0,20.0,26.0,13520.0,9.9,12.0,1126.7,PCS,2.0,0.2380952380952381,0.7003400534570262,2.0,C,2,3289
14621026001,丸莊香菇素蠔油 4.5 Kg公斤,33.0,32.0,33.0,34848.0,19.4,4.0,8712.0,PCS,2.0,0.1904761904761905,0.8728715609439694,2.0,C,2,36
14621028001,民生壺底油精 70g,47.0,25.0,16.0,18800.0,27.3,72.0,261.1,PCS,2.0,6.285714285714286,9.7629035493692,5.0,C,19,588240
14621029001,金蘭甘醇醬油膏 590ml,30.0,22.0,26.0,17160.0,8.97,12.0,1430.0,PCS,2.0,9.047619047619047,7.255867904504536,2.0,B,21,2600
14621033001,大同薄鹽蔭油膏 420g,26.0,20.0,29.0,15080.0,10.16,12.0,1256.7,PCS,2.0,0.7142857142857143,1.007117527543689,8.0,C,3,2860
14621034001,金蘭香菇素蠔油295ml,25.0,20.0,24.0,12000.0,6.9,12.0,1000.0,PCS,2.0,1.571428571428571,3.202677451312082,2.0,C,6,3960
14621035001,黑龍薄鹽黑豆蔭油膏400g,27.0,20.0,28.0,15120.0,9.79,12.0,1260.0,PCS,2.0,0.0952380952380952,0.3007926037591191,2.0,C,1,3003
14621038001,李錦記舊庄特級蠔油510g,26.0,20.0,26.0,13520.0,9.88,12.0,1126.7,PCS,2.0,1.619047619047619,1.856776520645134,3.0,B,5,3289
14621041001,萬家香香菇素蠔油1L,37.0,29.0,27.0,28971.0,15.99,12.0,2414.3,PCS,2.0,18.90476190476191,11.82753043498414,12.0,A,47,1536
14621044001,丸莊香菇素蠔油 500g,28.0,22.0,25.0,15400.0,10.21,12.0,1283.3,PCS,2.0,0.1428571428571428,0.3585685828003181,2.0,C,1,2940
14621045001,龜甲萬醬油膏490ml,32.0,25.0,26.0,20800.0,10.66,12.0,1733.3,PCS,2.0,2.809523809523809,2.713283022816596,2.0,B,8,2106
14621048001,萬家香純佳釀香菇素蠔油510g,34.0,33.0,30.0,33660.0,19.84,12.0,2805.0,PCS,2.0,1.19047619047619,1.631534480758762,3.0,B,4,1360
14621051001,李錦記舊庄特級蠔油 255g,22.0,16.0,20.0,7040.0,5.5,12.0,586.7,PCS,2.0,1.19047619047619,1.20909253653505,3.0,C,3,6885
14621058001,黑龍冬梅級黑豆蔭油膏400g,27.0,21.0,30.0,17010.0,10.0,12.0,1417.5,PCS,2.0,1.142857142857143,1.851640199545103,4.0,C,4,2860
14621062001,大同陳年蔭油膏520g,28.0,22.0,27.0,16632.0,10.6,12.0,1386.0,PCS,2.0,0.0476190476190476,0.2182178902359924,15.0,C,1,2730
14621065001,瑞春福級醬油膏 420ml,28.0,21.0,29.0,17052.0,9.896,12.0,1421.0,PCS,2.0,0.3809523809523809,0.5895922723535711,10.0,C,2,2640
14621069001,萬家香香菇素蠔油600g,29.0,22.0,22.0,14036.0,7.92,12.0,1169.7,PCS,2.0,12.04761904761905,7.781235059270415,2.0,B,25,3200
14621070001,萬家香大吟釀甘甜油膏510g,32.0,25.0,19.0,15200.0,10.9,12.0,1266.7,PCS,2.0,1.476190476190476,1.833549770773829,8.0,C,4,3024
14621078001,屏大薄鹽醬油膏300ml,25.0,19.0,19.0,9025.0,4.97,12.0,752.1,PCS,2.0,1.0,1.949358868961793,2.0,C,4,5184
14621095001,義美全豆純釀造甘醇油膏420ml,28.0,22.0,32.0,19712.0,10.862,12.0,1642.7,PCS,2.0,1.666666666666667,2.152517905461725,8.0,C,5,2160
14621107001,味榮有機香菇素蠔油,27.0,21.0,30.0,17010.0,10.0,12.0,1417.5,PCS,2.0,0.0952380952380952,0.3007926037591191,2.0,C,1,2860
14630016001,可果美蕃茄醬(柔軟瓶)500g,30.0,18.0,22.0,11880.0,6.95,12.0,990.0,PCS,2.0,7.761904761904762,6.495419631592418,3.0,B,19,4160
14630022001,可果美蕃茄醬 700g,32.0,23.0,25.0,18400.0,12.76,12.0,1533.3,PCS,2.0,2.809523809523809,2.839349355381398,2.0,C,7,2520
14630027001,亨氏番茄醬(倒瓶) 567g,29.0,22.0,18.0,11484.0,10.0,12.0,957.0,PCS,2.0,2.285714285714286,2.216818827573809,2.0,B,6,4160
14630034001,可果美減鈉減卡蕃茄醬465g,30.0,18.0,22.0,11880.0,6.18,12.0,990.0,PCS,2.0,0.9047619047619048,0.8309489698388166,2.0,C,2,4160
14630050001,Casa 去皮整粒蕃茄,30.0,23.0,11.0,7590.0,5.54,12.0,632.5,PCS,2.0,0.2857142857142857,0.7837638128197257,3.0,C,2,6300
14630056001,可果美蕃茄醬340G,38.0,26.0,21.0,20748.0,13.5,24.0,864.5,PCS,2.0,0.7142857142857143,1.189237450758138,2.0,C,3,18414
14631013001,黑豆桑醇釀極品純黑豆豉300g,31.0,25.0,10.0,7750.0,8.51,12.0,645.8,PCS,2.0,0.1904761904761905,0.6796357567879738,2.0,C,2,6384
14631014001,安安辣豆瓣醬 130g,22.0,17.0,11.0,4114.0,3.31,12.0,342.8,PCS,2.0,0.1904761904761905,0.511766315719159,3.0,C,1,11907
14631018001,愛之味甜辣醬 165g,30.0,39.0,18.0,21060.0,16.45,48.0,438.8,PCS,2.0,7.714285714285714,7.008158510927512,2.0,B,20,155184
14631022001,安安辣椒醬 130g,21.0,17.0,11.0,3927.0,3.33,12.0,327.3,PCS,2.0,0.2380952380952381,0.5389584311207966,5.0,C,1,12348
14631023001,李錦記蒜蓉辣椒醬368g,30.0,22.0,12.0,7920.0,7.144,12.0,660.0,PCS,2.0,0.4761904761904762,0.749603069567329,2.0,C,2,6400
14631028001,愛之味甜辣醬390g,33.0,22.0,18.0,13068.0,5.77,12.0,1089.0,PCS,2.0,1.047619047619048,1.93587681623058,3.0,C,4,3744
14631037001,明德辣豆瓣醬460g,33.0,26.0,14.0,12012.0,8.918,12.0,1001.0,PCS,2.0,0.7619047619047619,0.9436504599035548,2.0,C,2,3978
14631040001,黑豆桑醇釀極品珍辣椒醬-300g,31.0,25.0,10.0,7750.0,8.51,12.0,645.8,PCS,2.0,0.1904761904761905,0.511766315719159,4.0,C,1,6384
14631042001,TABASCO紅椒汁,17.0,13.0,15.0,3315.0,2.0,12.0,276.3,PCS,2.0,0.0476190476190476,0.2182178902359923,2.0,C,1,15120
14631043001,寧記蒜蓉辣椒醬245g,27.0,22.0,27.0,16038.0,10.2,24.0,668.3,PCS,2.0,1.095238095238095,2.095346317551395,2.0,C,4,24024
14631047001,寧記辣椒大王醬245g,27.0,22.0,27.0,16038.0,10.2,24.0,668.3,PCS,2.0,1.095238095238095,1.338086764928265,2.0,C,3,24024
14631054001,李錦記桂林辣椒醬368g,30.0,22.0,12.0,7920.0,7.09,12.0,660.0,PCS,2.0,0.0476190476190476,0.2182178902359924,2.0,C,1,6400
14631055001,李錦記辣豆瓣醬368g,30.0,23.0,13.0,8970.0,7.07,12.0,747.5,PCS,2.0,0.7619047619047619,2.211442106516964,2.0,C,4,5400
14631064001,陶華碧老干媽香辣脆油辣椒210g,28.0,22.0,14.0,8624.0,5.52,12.0,718.7,PCS,2.0,1.238095238095238,1.757975025555309,2.0,C,4,5712
14631082001,寧記金鉤辣椒245g,27.0,20.0,13.0,7020.0,9.942,12.0,585.0,PCS,2.0,0.2380952380952381,0.7003400534570263,3.0,C,2,6732
14631100001,陶華碧老干媽豆鼓油制辣椒210g,29.0,22.0,15.0,9570.0,5.31,12.0,797.5,PCS,2.0,0.3809523809523809,1.116968686946527,2.0,C,2,5120
14631914001,海霸王蒜蓉辣豆瓣醬400g,31.0,24.0,13.0,9672.0,7.7,12.0,806.0,PCS,2.0,0.6190476190476191,1.909874092085404,3.0,C,4,5130
14631925001,健康廚房泰式甜辣醬200ml,18.0,12.0,19.0,4104.0,2.82,6.0,684.0,PCS,2.0,0.1904761904761905,0.4023739080814783,2.0,C,1,1500
14631929001,哈哈辣豆瓣醬450g,33.0,26.0,14.0,12012.0,9.12,12.0,1001.0,PCS,2.0,0.5714285714285714,0.8701395618766321,2.0,C,2,3978
14631944001,真好家鮮切辣椒280g,31.0,24.0,11.0,8184.0,5.8,12.0,682.0,PCS,2.0,0.0952380952380952,0.3007926037591191,2.0,C,1,5985
14631948001,義美蒜蓉辣椒醬230g,28.0,22.0,14.0,8624.0,5.794,12.0,718.7,PCS,2.0,0.5714285714285714,0.870139561876632,4.0,C,2,5712
14631949001,義美朝天辣椒醬(蒜蓉)230g,28.0,22.0,14.0,8624.0,5.832,12.0,718.7,PCS,2.0,0.1904761904761905,0.511766315719159,3.0,C,1,5712
14632002001,義香調理芝麻醬包40g*5包,43.0,27.0,14.0,16254.0,5.5,24.0,677.3,PCS,2.0,0.4285714285714285,1.075705748400954,6.0,C,2,23868
14632005001,工研味醂500ml,33.0,25.0,21.0,17325.0,12.0,12.0,1443.8,PCS,2.0,1.19047619047619,1.249761882081847,5.0,B,4,2772
14632007001,禾法頌普羅旺斯蕃茄泥,30.0,22.0,15.0,9900.0,8.01,12.0,825.0,PCS,2.0,0.0952380952380952,0.4364357804719847,2.0,C,1,5120
14632009001,味全水餃醬汁230g,26.0,20.0,17.0,8840.0,5.21,12.0,736.7,PCS,2.0,0.9523809523809524,0.8646496675642961,5.0,C,3,5474
14632014001,雅媽吉茶碗蒸高湯包,22.0,15.0,14.0,4620.0,0.77,10.0,462.0,PCS,2.0,0.1428571428571428,0.4780914437337575,4.0,C,1,6160
14632019001,龍口芝麻醬,29.0,18.0,13.0,6786.0,2.88,10.0,678.6,PCS,2.0,0.0952380952380952,0.4364357804719847,2.0,C,1,4080
14632022001,萬家香壽喜燒露450ml,33.0,25.0,18.0,14850.0,10.526,12.0,1237.5,PCS,2.0,0.6666666666666666,0.966091783079296,2.0,C,2,3276
14632024001,萬家香海味山珍醬 320g,26.0,20.0,22.0,11440.0,6.8,12.0,953.3,PCS,2.0,0.1904761904761905,0.511766315719159,4.0,C,1,4048
14632030001,味全台灣搵醬-蒜蓉醬200g,26.0,19.0,17.0,8398.0,4.91,12.0,699.8,PCS,2.0,1.285714285714286,3.148695875165735,2.0,C,6,5796
14632041001,家福法式芥末子醬350g,31.0,23.0,13.0,9269.0,6.3,12.0,772.4,PCS,2.0,1.142857142857143,3.166791977470486,2.0,C,6,5130
14632044001,穀盛醇米霖 600g,32.0,25.0,22.0,17600.0,12.0,12.0,1466.7,PCS,2.0,0.3809523809523809,0.5895922723535711,8.0,C,2,2520
14632058001,KEWPIE深煎胡麻醬,28.0,28.0,30.0,23520.0,10.28,9.0,2613.3,PCS,2.0,1.380952380952381,1.856776520645133,4.0,C,4,810
14632059001,健康廚房和風柚子沾拌醬200ml,18.0,12.0,19.0,4104.0,2.82,6.0,684.0,PCS,2.0,0.7142857142857143,1.230563169563316,4.0,C,3,1500
14632067001,健康廚房焙煎芝麻沾拌醬200ml,19.0,13.0,19.0,4693.0,2.79,6.0,782.2,PCS,2.0,0.5714285714285714,0.9258200997725514,2.0,C,2,1215
14632071001,健康廚房和風洋蔥沾拌醬200ml,18.0,12.0,19.0,4104.0,2.82,6.0,684.0,PCS,2.0,0.0952380952380952,0.3007926037591191,9.0,C,1,1500
14632080001,家福進口LIGHT美乃滋   455G,17.0,35.0,21.0,12495.0,6.03,12.0,1041.3,PCS,2.0,0.3333333333333333,0.5773502691896258,6.0,C,2,4046
14632094001,李錦記XO醬-原味 220g,23.0,18.0,24.0,9936.0,12.5,12.0,828.0,PCS,2.0,0.0476190476190476,0.2182178902359924,2.0,C,1,4875
14632103001,黑豆桑醇釀極品香豆瓣醬-300g,31.0,25.0,10.0,7750.0,8.51,12.0,645.8,PCS,2.0,0.6190476190476191,1.203170415036477,3.0,C,3,6384
14632117001,李派林烏斯特醬汁10oz,26.0,20.0,22.0,11440.0,6.84,12.0,953.3,PCS,2.0,0.7619047619047619,2.624971655175764,4.0,C,5,4048
14632155001,La Costena墨西哥中辣莎莎醬,36.0,26.0,12.0,11232.0,9.8,12.0,936.0,PCS,2.0,0.2380952380952381,0.5389584311207966,2.0,C,1,4160
14632186001,萬家香無油水餃沾醬200ml,25.0,19.0,15.0,7125.0,5.12,12.0,593.8,PCS,2.0,0.3809523809523809,1.532194193834139,5.0,C,3,6912
14632194001,普格麵醬-蘑菇 680g,36.0,26.0,16.0,14976.0,12.4,12.0,1248.0,PCS,2.0,0.1904761904761905,0.6796357567879737,2.0,C,2,3120
14632215001,普格麵醬-蕃茄羅勒大蒜 680g,36.0,26.0,16.0,14976.0,12.508,12.0,1248.0,PCS,2.0,0.1904761904761905,0.6796357567879737,2.0,C,2,3120
14632223001,萬家香味醂 450ml,32.0,25.0,19.0,15200.0,10.7,12.0,1266.7,PCS,2.0,1.428571428571429,1.502379065729703,6.0,B,4,3024
14632246001,義大利LGM黑松露醬,25.0,19.0,10.0,4750.0,2.97,12.0,395.8,PCS,2.0,0.1904761904761905,0.4023739080814782,2.0,C,1,10368
14632295001,健康廚房經典凱薩醬200ml,18.0,12.0,19.0,4104.0,2.82,6.0,684.0,PCS,2.0,0.0476190476190476,0.2182178902359924,4.0,C,1,1500
14632349001,健康廚房無油沾拌淋醬-梅香鳳梨,19.0,13.0,19.0,4693.0,2.51,6.0,782.2,PCS,2.0,0.0476190476190476,0.2182178902359924,2.0,C,1,1215
14632350001,健康廚房無油沾拌淋醬-嗆辣芥子,19.0,13.0,19.0,4693.0,2.54,6.0,782.2,PCS,2.0,0.0952380952380952,0.3007926037591191,24.0,C,1,1215
14632352001,金蘭甜麵醬200g,31.0,23.0,9.0,6417.0,4.69,12.0,534.8,PCS,2.0,0.6666666666666666,0.9128709291752768,18.0,C,2,7410
14632356001,李錦記黑胡椒肉片醬60g,11.0,12.0,15.0,1980.0,0.83,12.0,165.0,PCS,2.0,0.1904761904761905,0.8728715609439694,48.0,C,2,25200
14632385001,大榮干貝XO醬240g,32.0,24.0,10.0,7680.0,5.7,12.0,640.0,PCS,2.0,0.8571428571428571,2.495710605933995,11.0,C,5,6480
14632435001,義美香酥紅蔥油,28.0,22.0,14.0,8624.0,5.06,12.0,718.7,PCS,2.0,0.4761904761904762,0.6796357567879738,11.0,C,2,5712
14632449001,健康廚房無油沾拌淋醬-柚香檸檬,19.0,14.0,19.0,5054.0,2.6,6.0,842.3,PCS,2.0,0.2857142857142857,0.560611910581388,7.0,C,2,1080
14632450001,健康廚房無油沾拌淋醬-香蒜洋蔥,19.0,14.0,19.0,5054.0,2.6,6.0,842.3,PCS,2.0,0.2380952380952381,0.7003400534570263,3.0,C,2,1080
14632482001,萬泰干貝醬-小辣450g,34.0,27.0,13.0,11934.0,8.98,12.0,994.5,PCS,2.0,0.3333333333333333,0.5773502691896258,5.0,C,2,3978
14633001001,愛之味素食沙茶醬120g,36.0,23.0,18.0,14904.0,12.59,48.0,310.5,PCS,2.0,3.285714285714286,3.783422486887463,4.0,C,9,216876
14633002001,太和殿麻辣鍋底1530g,48.0,21.0,29.0,29232.0,8.95,5.0,5846.4,PCS,2.0,0.0476190476190476,0.2182178902359924,30.0,C,1,100
14633021001,福華牌沙茶醬(大) 737g,43.0,32.0,14.0,19264.0,10.77,12.0,1605.3,PCS,2.0,1.142857142857143,1.525965736368752,15.0,C,4,2431
14633031001,李錦記麻辣火鍋上湯70g,11.0,12.0,15.0,1980.0,0.83,12.0,165.0,PCS,2.0,0.3809523809523809,1.160869952931442,4.0,C,2,25200
14633032001,李錦記豬骨火鍋上湯50g,11.0,12.0,15.0,1980.0,0.8,12.0,165.0,PCS,2.0,0.0476190476190476,0.2182178902359924,9.0,C,1,25200
14633036001,牛頭牌高湯-雞汁口味 411g,47.0,31.0,12.0,17484.0,11.52,24.0,728.5,PCS,2.0,1.142857142857143,4.077814540727843,3.0,C,7,23000
14633039001,牛頭牌沙茶醬(小) 127g,34.0,23.0,11.0,8602.0,6.66,24.0,358.4,PCS,2.0,3.047619047619047,3.653439345003424,5.0,B,10,46655
14633043001,牛頭牌蛤蜊湯塊 11g*6,42.0,30.0,20.0,25200.0,7.0,72.0,350.0,PCS,2.0,0.1904761904761905,0.6796357567879738,2.0,C,2,440640
14633046001,愛之味漢方麻辣醬165g,27.0,23.0,10.0,6210.0,4.206,12.0,517.5,PCS,2.0,0.3333333333333333,0.5773502691896258,2.0,C,2,7920
14633055001,福華沙茶醬 145g,35.0,25.0,12.0,10500.0,8.59,24.0,437.5,PCS,2.0,0.4285714285714285,1.434274331201272,3.0,C,3,38080
14633107001,海霸王沙茶醬,25.0,20.0,13.0,6500.0,5.102,12.0,541.7,PCS,2.0,0.0476190476190476,0.2182178902359924,2.0,C,1,7344
14633108001,石二鍋沙茶醬240g,30.0,25.0,12.0,9000.0,5.7,12.0,750.0,PCS,2.0,0.2857142857142857,0.4629100498862757,2.0,C,1,5600
14633896001,牛頭牌麻辣沙茶醬 250g,42.0,28.0,10.0,11760.0,7.55,24.0,490.0,PCS,2.0,1.571428571428571,3.23375058672478,3.0,B,7,33600
14633897001,牛頭牌素食沙茶醬 250g,42.0,28.0,10.0,11760.0,7.466,24.0,490.0,PCS,2.0,1.428571428571429,2.292846016884444,3.0,C,5,33600
14633900001,牛頭牌沙茶醬600g,43.0,33.0,11.0,15609.0,8.94,12.0,1300.8,PCS,2.0,2.952380952380953,4.067876478903833,8.0,C,9,2730
14633908001,史雲生清雞湯411g,46.0,31.0,12.0,17112.0,11.402,24.0,713.0,PCS,2.0,0.3809523809523809,1.07126982951031,5.0,C,2,23920
14633934001,新康寶排骨風味湯塊100G,34.0,28.0,16.0,15232.0,8.88,72.0,211.6,PCS,2.0,2.047619047619047,2.801360213828105,6.0,B,7,727650
14633935001,新康寶雞湯塊100g,34.0,28.0,16.0,15232.0,8.88,72.0,211.6,PCS,2.0,3.761904761904762,3.223426157130979,2.0,B,10,727650
14633936001,新康寶海鮮湯塊100g,34.0,28.0,16.0,15232.0,8.88,72.0,211.6,PCS,2.0,0.7142857142857143,0.7171371656006361,2.0,B,2,727650
14633937001,新康寶香菇湯塊100g,34.0,28.0,16.0,15232.0,8.88,72.0,211.6,PCS,2.0,0.8571428571428571,1.388730149658827,8.0,C,3,727650
14633938001,牛頭牌原味高湯411g-昆布海鮮風味,47.0,31.0,12.0,17484.0,11.5,24.0,728.5,PCS,2.0,1.19047619047619,2.943111408340629,4.0,C,5,23000
14634021001,李錦記麻婆豆腐醬80g,12.0,11.0,15.0,1980.0,0.83,12.0,165.0,PCS,2.0,0.2857142857142857,0.956182887467515,2.0,C,2,25200
14634023001,健康廚房古早味烤肉醬,27.0,20.0,12.0,6480.0,5.58,12.0,540.0,PCS,2.0,0.1428571428571428,0.6546536707079772,4.0,C,1,7480
14634025001,李錦記蜜汁烤肉醬 240g,28.0,21.0,9.0,5292.0,5.44,12.0,441.0,PCS,2.0,0.3809523809523809,0.8047478161629563,2.0,C,2,9282
14634027001,金蘭烤肉醬 240g,29.0,23.0,13.0,8671.0,5.63,12.0,722.6,PCS,2.0,1.380952380952381,1.909874092085404,8.0,C,4,5400
14634032001,飛馬黑胡椒醬 350g,29.0,16.0,19.0,8816.0,4.834,12.0,734.7,PCS,2.0,0.0476190476190476,0.2182178902359924,2.0,C,1,5400
14634033001,飛馬黑胡椒牛排醬 350g,29.0,16.0,19.0,8816.0,4.834,12.0,734.7,PCS,2.0,0.4761904761904762,1.030487633067356,2.0,C,2,5400
14634039001,李錦記日式照燒烤肉醬250g,31.0,22.0,10.0,6820.0,5.52,12.0,568.3,PCS,2.0,0.2380952380952381,0.7684244858645451,3.0,C,2,7296
14634047001,萬家香醃烤肉醬225g,26.0,20.0,16.0,8320.0,5.072,12.0,693.3,PCS,2.0,0.7142857142857143,2.194148061158525,2.0,C,4,5865
14700007001,良農萬丹紅豆,32.0,22.0,15.0,10560.0,6.25,12.0,880.0,PCS,2.0,1.095238095238095,1.700140050253564,2.0,C,4,4608
14700008001,屏東紅豆 600g,38.0,31.0,16.0,18848.0,5.18,12.0,1570.7,PCS,2.0,0.2857142857142857,0.6436503043467892,2.0,C,2,2475
14700026001,茂喜綠豆400g,36.0,31.0,13.0,14508.0,5.2,12.0,1209.0,PCS,2.0,4.238095238095238,4.146139914483855,3.0,B,12,3168
14700029001,精選宣言紅豆真空包600g,38.0,31.0,16.0,18848.0,5.18,12.0,1570.7,PCS,2.0,0.9047619047619048,1.338086764928265,6.0,C,3,2475
14700031001,家福非基改黃豆,25.0,42.0,13.0,13650.0,7.4,12.0,1137.5,PCS,2.0,0.0476190476190476,0.2182178902359924,2.0,C,1,3528
14700035001,登豐 紅豆,38.0,22.0,14.0,11704.0,5.06,12.0,975.3,PCS,2.0,0.0952380952380952,0.3007926037591191,4.0,C,1,4080
14700036001,綠豆仁400g,39.0,32.0,17.0,21216.0,5.258,12.0,1768.0,PCS,2.0,0.4285714285714285,0.9258200997725514,2.0,C,2,2310
14700037001,登豐 非基因改造黃豆720g,38.0,22.0,16.0,13376.0,8.8,12.0,1114.7,PCS,2.0,0.3809523809523809,0.7400128699009548,2.0,C,2,3600
14700050001,台灣非基因黃豆(高雄9號)500g,38.0,32.0,16.0,19456.0,6.4,12.0,1621.3,PCS,2.0,0.3333333333333333,1.110555416597179,4.0,C,2,2475
14700075001,家樂福有機綠豆,42.0,23.0,20.0,19320.0,7.74,12.0,1610.0,PCS,2.0,1.333333333333333,2.435843454192681,2.0,B,6,2310
14700077001,家樂福綠豆,44.0,33.0,17.0,24684.0,12.6,20.0,1234.2,PCS,2.0,0.8571428571428571,3.482609858794325,2.0,C,6,9108
14700078001,家樂福屏東紅豆,42.0,26.0,12.0,13104.0,7.73,12.0,1092.0,PCS,2.0,2.047619047619047,2.132514723892674,3.0,B,6,3640
14701008002,卡滋DIY玉米粒,41.0,22.0,18.0,16236.0,7.59,24.0,676.5,PCS,2.0,0.6190476190476191,0.8646496675642961,6.0,C,2,24128
14701012001,有機青仁黑豆400g,38.0,32.0,16.0,19456.0,5.0,12.0,1621.3,PCS,2.0,0.2857142857142857,0.7171371656006361,3.0,C,2,2475
14701013001,登豐糯小米600g,43.0,23.0,13.0,12857.0,7.49,12.0,1071.4,PCS,2.0,0.1428571428571428,0.6546536707079771,7.0,C,1,3510
14701022001,登豐紫糯米500g,44.0,22.0,13.0,12584.0,6.321,12.0,1048.7,PCS,2.0,0.1428571428571428,0.4780914437337574,12.0,C,1,3744
14701026001,花蓮綠農場有機奇亞籽,22.0,13.0,16.0,4576.0,1.64,6.0,762.7,PCS,2.0,0.0476190476190476,0.2182178902359924,12.0,C,1,1287
14701040001,茂喜熟黑芝麻粒250g,38.0,31.0,16.0,18848.0,5.19,12.0,1570.7,PCS,2.0,0.1904761904761905,0.6796357567879738,3.0,C,2,2475
14701041001,茂喜熟白芝麻粒250g,38.0,31.0,16.0,18848.0,5.19,12.0,1570.7,PCS,2.0,0.5238095238095238,1.077916862241593,2.0,C,2,2475
14701067001,真好家熟白芝麻265g,22.0,17.0,15.0,5610.0,2.13,6.0,935.0,PCS,2.0,0.0476190476190476,0.2182178902359924,3.0,C,1,1040
14710003001,良農埔里特選香菇120g,36.0,26.0,19.0,17784.0,1.084,6.0,2964.0,PCS,2.0,0.1904761904761905,0.4023739080814782,3.0,C,1,288
14710004001,超賀台中新社香菇(大菇),47.0,35.0,17.0,27965.0,1.68,12.0,2330.4,PCS,2.0,0.1428571428571428,0.3585685828003181,3.0,C,1,1680
14710006001,良農新社黑皮厚肉香菇130g,36.0,26.0,19.0,17784.0,1.148,6.0,2964.0,PCS,2.0,0.0952380952380952,0.3007926037591191,2.0,C,1,288
14710007001,新泰皇新社高山香菇100g,38.0,22.0,16.0,13376.0,0.9,6.0,2229.3,PCS,2.0,0.5238095238095238,0.749603069567329,8.0,C,2,392
14710017001,登豐 白木耳75g,47.0,34.0,17.0,27166.0,1.6,12.0,2263.8,PCS,2.0,0.0952380952380952,0.4364357804719847,9.0,C,1,1680
14710038001,超賀台灣農產系列新社香菇(鈕扣菇),47.0,35.0,23.0,37835.0,2.18,12.0,3152.9,PCS,2.0,0.2857142857142857,0.7837638128197257,10.0,C,2,1200
14711001001,登豐 油蔥300g,36.0,26.0,19.0,17784.0,4.0,12.0,1482.0,PCS,2.0,0.2380952380952381,0.5389584311207966,8.0,C,1,2496
14711008001,登豐高麗菜乾180g,38.0,21.0,16.0,12768.0,2.493,12.0,1064.0,PCS,2.0,0.6190476190476191,1.359271513575948,2.0,C,3,3825
14711014001,日正油蔥酥,27.0,22.0,18.0,10692.0,2.506,12.0,891.0,PCS,2.0,1.19047619047619,2.315578709935113,2.0,C,5,4576
14720003001,登豐冬瓜茶塊550g,50.0,21.0,14.0,14700.0,12.467,20.0,735.0,PCS,2.0,0.2857142857142857,1.309307341415954,12.0,C,2,15680
14720022001,登豐黑糖冬瓜茶塊550g,41.0,18.0,14.0,10332.0,12.475,20.0,516.6,PCS,2.0,0.7619047619047619,1.921061214661363,9.0,C,4,22176
