item_id,item_code,item_class,item_order_frequency,item_initial_quantity_inventory,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_weight,item_unit,item_pod_inventory_level,item_warehouse_inventory_level
4559,14602092001,C,2.0,2,22.0,15.0,17.0,5610.0,3.36,6.0,935.0,0.56,PCS,1,1
4560,14602091001,C,2.0,2,22.0,15.0,17.0,5610.0,2.87,6.0,935.0,0.478,PCS,1,1
4561,14602089001,C,2.0,1,22.0,15.0,17.0,5610.0,2.87,6.0,935.0,0.478,PCS,1,1
4562,14602087001,C,2.0,1,22.0,15.0,17.0,5610.0,2.04,6.0,935.0,0.34,PCS,1,1
4563,14602086001,C,2.0,1,22.0,15.0,17.0,5610.0,1.7,6.0,935.0,0.283,PCS,1,1
4564,14620149001,C,2.0,2,33.0,25.0,19.0,15675.0,10.7,12.0,1306.3,0.892,PCS,1,1
4565,14602075001,C,2.0,1,13.0,12.0,9.0,1404.0,1.08,6.0,234.0,0.18,PCS,1,1
4566,14602044001,C,2.0,2,14.0,11.0,13.0,2002.0,0.724,6.0,333.7,0.121,PCS,1,1
4567,14602074001,C,2.0,1,12.0,18.0,12.0,2592.0,1.2,6.0,432.0,0.2,PCS,1,1
4568,14602064001,C,2.0,2,16.0,11.0,16.0,2816.0,0.5,12.0,234.7,0.042,PCS,1,1
4569,14602063001,C,2.0,4,27.0,18.0,12.0,5832.0,4.17,24.0,243.0,0.174,PCS,1,1
4570,14602062001,C,2.0,4,16.0,11.0,16.0,2816.0,0.5,12.0,234.7,0.042,PCS,1,1
4571,14602061001,C,2.0,1,27.0,18.0,12.0,5832.0,3.34,24.0,243.0,0.139,PCS,1,1
4572,14602060001,C,2.0,2,26.0,18.0,12.0,5616.0,4.1,24.0,234.0,0.171,PCS,1,1
4573,14602058001,C,2.0,2,27.0,18.0,12.0,5832.0,3.35,24.0,243.0,0.14,PCS,1,1
4574,14602055001,C,2.0,2,14.0,11.0,13.0,2002.0,0.756,6.0,333.7,0.126,PCS,1,1
4575,14602052001,C,2.0,1,14.0,11.0,13.0,2002.0,0.5,6.0,333.7,0.083,PCS,1,1
4576,14602051001,C,2.0,2,14.0,11.0,13.0,2002.0,0.828,6.0,333.7,0.138,PCS,1,1
4577,14602050001,C,2.0,3,12.0,18.0,12.0,2592.0,1.2,6.0,432.0,0.2,PCS,1,1
4578,14602049001,C,2.0,2,14.0,11.0,13.0,2002.0,0.5,6.0,333.7,0.083,PCS,1,1
4579,14602047001,C,2.0,2,13.0,8.0,11.0,1144.0,0.76,6.0,190.7,0.127,PCS,1,1
4580,14602045001,C,2.0,1,13.0,12.0,9.0,1404.0,0.97,6.0,234.0,0.162,PCS,1,1
4581,14600020001,C,2.0,3,38.0,20.0,20.0,15200.0,8.6,24.0,633.3,0.358,PCS,1,1
4582,14600010001,C,2.0,3,13.0,9.0,11.0,1287.0,1.0,6.0,214.5,0.167,PCS,1,1
4583,14600007001,C,2.0,8,37.0,19.0,24.0,16872.0,10.7,16.0,1054.5,0.669,PCS,1,1
4584,14506315001,C,2.0,6,39.0,24.0,12.0,11232.0,6.29,20.0,561.6,0.314,PCS,1,1
4585,14507047001,C,2.0,3,41.0,28.0,14.0,16072.0,12.6,24.0,669.7,0.525,PCS,1,1
4586,14507042001,C,2.0,4,42.0,29.0,14.0,17052.0,12.69,24.0,710.5,0.529,PCS,1,1
4587,14506631001,C,2.0,2,34.0,33.0,26.0,29172.0,4.4,8.0,3646.5,0.55,PCS,1,1
4588,14506400001,C,2.0,4,32.0,32.0,28.0,28672.0,4.83,8.0,3584.0,0.604,PCS,1,1
4589,14506386001,C,2.0,1,31.0,27.0,12.0,10044.0,2.66,12.0,837.0,0.222,PCS,1,1
4590,14506383001,C,2.0,8,36.0,32.0,26.0,29952.0,7.34,32.0,936.0,0.229,PCS,1,1
4591,14506366001,C,2.0,4,45.0,27.0,16.0,19440.0,3.0,20.0,972.0,0.15,PCS,1,1
4592,14506360001,C,2.0,2,47.0,23.0,27.0,29187.0,4.52,12.0,2432.3,0.377,PCS,1,1
4593,14506358001,C,2.0,3,44.0,34.0,13.0,19448.0,11.28,12.0,1620.7,0.94,PCS,1,1
4594,14506340001,C,2.0,5,36.0,31.0,14.0,15624.0,2.67,16.0,976.5,0.167,PCS,1,1
4595,14506334001,C,2.0,2,38.0,31.0,14.0,16492.0,3.092,4.0,4123.0,0.773,PCS,1,1
4596,14506330001,C,2.0,2,36.0,31.0,14.0,15624.0,2.33,16.0,976.5,0.146,PCS,1,1
4597,14506329001,C,2.0,2,44.0,34.0,13.0,19448.0,11.28,12.0,1620.7,0.94,PCS,1,1
4598,14506328001,C,2.0,1,44.0,34.0,13.0,19448.0,11.28,12.0,1620.7,0.94,PCS,1,1
4599,14506313001,C,2.0,3,38.0,24.0,12.0,10944.0,6.4,20.0,547.2,0.32,PCS,1,1
4600,14507076001,C,2.0,3,31.0,14.0,28.0,12152.0,10.39,20.0,607.6,0.52,PCS,1,1
4601,14506298001,C,2.0,3,37.0,24.0,14.0,12432.0,6.93,20.0,621.6,0.346,PCS,1,1
4602,14506281001,C,2.0,31,35.0,35.0,16.0,19600.0,2.8,24.0,816.7,0.117,PCS,1,1
4603,14506248001,C,2.0,1,40.0,30.0,25.0,30000.0,7.25,12.0,2500.0,0.604,PCS,1,1
4604,14506230001,C,2.0,2,31.0,27.0,12.0,10044.0,2.67,12.0,837.0,0.222,PCS,1,1
4605,14506206001,C,2.0,1,37.0,24.0,18.0,15984.0,9.91,6.0,2664.0,1.652,PCS,1,1
4606,14506204001,C,2.0,13,47.0,29.0,15.0,20445.0,3.23,24.0,851.9,0.135,PCS,1,1
4607,14506174001,C,2.0,27,34.0,32.0,27.0,29376.0,5.11,40.0,734.4,0.128,PCS,1,1
4608,14506165001,C,2.0,2,44.0,34.0,13.0,19448.0,11.28,12.0,1620.7,0.94,PCS,1,1
4609,14506129001,C,2.0,2,35.0,32.0,14.0,15680.0,2.37,4.0,3920.0,0.592,PCS,1,1
4610,14506111001,C,2.0,2,37.0,31.0,14.0,16058.0,2.75,8.0,2007.3,0.344,PCS,1,1
4611,14506089001,C,2.0,30,33.0,32.0,28.0,29568.0,4.3,32.0,924.0,0.134,PCS,1,1
4612,14506084001,C,2.0,14,37.0,23.0,12.0,10212.0,6.66,6.0,1702.0,1.11,PCS,1,1
4613,14506082001,C,2.0,1,38.0,26.0,13.0,12844.0,7.83,20.0,642.2,0.392,PCS,1,1
4614,14506081001,C,2.0,2,38.0,26.0,13.0,12844.0,7.88,20.0,642.2,0.394,PCS,1,1
4615,14507061001,C,2.0,2,40.0,30.0,15.0,18000.0,12.96,24.0,750.0,0.54,PCS,1,1
4616,14507083001,C,2.0,3,25.0,21.0,28.0,14700.0,12.44,24.0,612.5,0.518,PCS,1,1
4617,14600003001,C,2.0,2,39.0,13.0,18.0,9126.0,6.0,36.0,253.5,0.167,PCS,1,1
4618,14521085001,C,2.0,5,39.0,31.0,16.0,19344.0,2.62,30.0,644.8,0.087,PCS,1,1
4619,14524044001,C,2.0,2,44.0,30.0,16.0,21120.0,1.4,12.0,1760.0,0.117,PCS,1,1
4620,14524043001,C,2.0,2,44.0,30.0,17.0,22440.0,1.26,12.0,1870.0,0.105,PCS,1,1
4621,14524015001,C,2.0,1,41.0,31.0,22.0,27962.0,3.18,12.0,2330.2,0.265,PCS,1,1
4622,14523101001,C,2.0,1,41.0,33.0,18.0,24354.0,6.28,30.0,811.8,0.209,PCS,1,1
4623,14523030001,C,2.0,3,30.0,27.0,20.0,16200.0,6.41,12.0,1350.0,0.534,PCS,1,1
4624,14523029001,C,2.0,2,30.0,27.0,20.0,16200.0,6.41,12.0,1350.0,0.534,PCS,1,1
4625,14523028001,C,2.0,4,30.0,27.0,20.0,16200.0,6.396,12.0,1350.0,0.533,PCS,1,1
4626,14522066001,C,2.0,1,27.0,16.0,22.0,9504.0,3.1,12.0,792.0,0.258,PCS,1,1
4627,14522059001,C,2.0,2,35.0,31.0,15.0,16275.0,2.16,24.0,678.1,0.09,PCS,1,1
4628,14522044001,C,2.0,1,21.0,19.0,13.0,5187.0,0.86,12.0,432.3,0.072,PCS,1,1
4629,14522043001,C,2.0,2,21.0,19.0,13.0,5187.0,1.01,12.0,432.3,0.084,PCS,1,1
4630,14522015001,C,2.0,1,31.0,24.0,13.0,9672.0,7.41,12.0,806.0,0.618,PCS,1,1
4631,14521168001,C,2.0,4,36.0,31.0,15.0,16740.0,2.23,24.0,697.5,0.093,PCS,1,1
4632,14521147001,C,2.0,1,21.0,19.0,13.0,5187.0,1.13,12.0,432.3,0.094,PCS,1,1
4633,14521019001,C,2.0,1,40.0,22.0,17.0,14960.0,2.61,24.0,623.3,0.109,PCS,1,1
4634,14507087001,C,2.0,2,25.0,20.0,28.0,14000.0,12.57,24.0,583.3,0.524,PCS,1,1
4635,14521012001,C,2.0,10,39.0,31.0,16.0,19344.0,2.29,30.0,644.8,0.076,PCS,1,1
4636,14512015001,C,2.0,2,45.0,30.0,21.0,28350.0,12.44,8.0,3543.8,1.555,PCS,1,1
4637,14512013001,C,2.0,3,50.0,24.0,21.0,25200.0,15.29,12.0,2100.0,1.274,PCS,1,1
4638,14511005001,C,2.0,6,54.0,36.0,13.0,25272.0,16.33,6.0,4212.0,2.722,PCS,1,1
4639,14510202001,C,2.0,1,43.0,33.0,15.0,21285.0,12.646,8.0,2660.6,1.581,PCS,1,1
4640,14510026001,C,2.0,3,41.0,28.0,21.0,24108.0,15.6,10.0,2410.8,1.56,PCS,1,1
4641,14510014001,C,2.0,5,54.0,36.0,13.0,25272.0,16.3,6.0,4212.0,2.717,PCS,1,1
4642,14509042001,C,2.0,2,52.0,27.0,18.0,25272.0,3.0,16.0,1579.5,0.188,PCS,1,1
4643,14509037001,C,2.0,1,33.0,26.0,13.0,11154.0,0.97,12.0,929.5,0.081,PCS,1,1
4644,14509025001,C,2.0,1,30.0,29.0,29.0,25230.0,3.15,12.0,2102.5,0.262,PCS,1,1
4645,14509017001,C,2.0,3,38.0,26.0,22.0,21736.0,5.15,40.0,543.4,0.129,PCS,1,1
4646,14509015001,C,2.0,3,30.0,30.0,29.0,26100.0,3.0,12.0,2175.0,0.25,PCS,1,1
4647,14508918001,C,2.0,3,40.0,28.0,19.0,21280.0,2.356,24.0,886.7,0.098,PCS,1,1
4648,14508022001,C,2.0,2,39.0,25.0,25.0,24375.0,3.57,12.0,2031.3,0.298,PCS,1,1
4649,14602113001,C,2.0,1,18.0,13.0,11.0,2574.0,2.066,12.0,214.5,0.172,PCS,1,1
4650,14507085001,C,2.0,3,25.0,20.0,28.0,14000.0,12.6,24.0,583.3,0.525,PCS,1,1
4651,14602116001,C,2.0,2,13.0,9.0,11.0,1287.0,1.0,6.0,214.5,0.167,PCS,1,1
4652,14615047001,C,2.0,1,22.0,17.0,22.0,8228.0,5.624,12.0,685.7,0.469,PCS,1,1
4653,14615896001,C,2.0,2,34.0,23.0,30.0,23460.0,12.02,6.0,3910.0,2.003,PCS,1,1
4654,14615035001,C,2.0,1,18.0,13.0,21.0,4914.0,2.8,6.0,819.0,0.467,PCS,1,1
4655,14615031001,C,2.0,2,23.0,30.0,30.0,20700.0,9.428,12.0,1725.0,0.786,PCS,1,1
4656,14615030001,C,2.0,2,35.0,25.0,30.0,26250.0,12.5,6.0,4375.0,2.083,PCS,1,1
4657,14615025001,C,2.0,1,24.0,19.0,23.0,10488.0,6.4,12.0,874.0,0.533,PCS,1,1
4658,14615021001,C,2.0,1,26.0,21.0,28.0,15288.0,10.0,12.0,1274.0,0.833,PCS,1,1
4659,14615020001,C,2.0,1,25.0,18.0,29.0,13050.0,7.1,6.0,2175.0,1.183,PCS,1,1
4660,14615016001,C,2.0,1,21.0,16.0,22.0,7392.0,6.0,12.0,616.0,0.5,PCS,1,1
4661,14615013001,C,2.0,3,24.0,19.0,20.0,9120.0,5.0,12.0,760.0,0.417,PCS,1,1
4662,14615012001,C,2.0,3,33.0,25.0,33.0,27225.0,17.97,12.0,2268.8,1.497,PCS,1,1
4663,14614001001,C,2.0,2,37.0,25.0,31.0,28675.0,14.2,6.0,4779.2,2.367,PCS,1,1
4664,14613939001,C,2.0,3,33.0,26.0,29.0,24882.0,12.17,12.0,2073.5,1.014,PCS,1,1
4665,14613918001,C,2.0,4,35.0,25.0,28.0,24500.0,12.078,6.0,4083.3,2.013,PCS,1,1
4666,14613899001,C,2.0,3,35.0,23.0,30.0,24150.0,11.8,6.0,4025.0,1.967,PCS,1,1
4667,14613018001,C,2.0,3,25.0,20.0,30.0,15000.0,13.938,12.0,1250.0,1.162,PCS,1,1
4668,14615044001,C,2.0,2,34.0,23.0,30.0,23460.0,12.02,6.0,3910.0,2.003,PCS,1,1
4669,14615052001,C,2.0,3,24.0,18.0,23.0,9936.0,5.9,12.0,828.0,0.492,PCS,1,1
4670,14613004001,C,2.0,3,37.0,26.0,30.0,28860.0,15.45,6.0,4810.0,2.575,PCS,1,1
4671,14615053001,C,2.0,3,32.0,25.0,30.0,24000.0,12.5,12.0,2000.0,1.042,PCS,1,1
4672,14616009001,C,2.0,10,31.0,24.0,31.0,23064.0,13.94,12.0,1922.0,1.162,PCS,1,1
4673,14616001001,C,2.0,11,32.0,25.0,26.0,20800.0,12.08,12.0,1733.3,1.007,PCS,1,1
4674,14615898001,C,2.0,1,35.0,24.0,28.0,23520.0,11.77,6.0,3920.0,1.962,PCS,1,1
4675,14615897001,C,2.0,1,35.0,24.0,28.0,23520.0,11.91,6.0,3920.0,1.985,PCS,1,1
4676,14615044001,C,2.0,1,39.0,27.0,32.0,33696.0,18.0,6.0,5616.0,3.0,PCS,1,1
4677,14615896001,C,2.0,1,39.0,27.0,32.0,33696.0,18.0,6.0,5616.0,3.0,PCS,1,1
4678,14615101001,C,2.0,8,25.0,20.0,29.0,14500.0,10.12,12.0,1208.3,0.843,PCS,1,1
4679,14615083001,C,2.0,1,21.0,17.0,15.0,5355.0,7.48,12.0,446.3,0.623,PCS,1,1
4680,14615081001,C,2.0,1,22.0,17.0,22.0,8228.0,5.614,12.0,685.7,0.468,PCS,1,1
4681,14615076001,C,2.0,1,24.0,18.0,23.0,9936.0,6.01,12.0,828.0,0.501,PCS,1,1
4682,14615072001,C,2.0,2,16.0,11.0,24.0,4224.0,7.0,6.0,704.0,1.167,PCS,1,1
4683,14615067001,C,2.0,1,27.0,21.0,28.0,15876.0,10.2,12.0,1323.0,0.85,PCS,1,1
4684,14615063001,C,2.0,1,31.0,22.0,17.0,11594.0,5.14,6.0,1932.3,0.857,PCS,1,1
4685,14615059001,C,2.0,1,24.0,24.0,30.0,17280.0,5.0,9.0,1920.0,0.556,PCS,1,1
4686,14615057001,C,2.0,1,32.0,25.0,30.0,24000.0,12.5,12.0,2000.0,1.042,PCS,1,1
4687,14613017001,C,2.0,2,28.0,24.0,30.0,20160.0,11.21,9.0,2240.0,1.246,PCS,1,1
4688,14612946001,C,2.0,1,30.0,23.0,33.0,22770.0,15.012,12.0,1897.5,1.251,PCS,1,1
4689,14616018001,C,2.0,3,29.0,22.0,30.0,19140.0,11.34,12.0,1595.0,0.945,PCS,1,1
4690,14610004001,C,2.0,15,30.0,23.0,26.0,17940.0,7.5,12.0,1495.0,0.625,PCS,1,1
4691,14604255001,C,2.0,1,35.0,25.0,10.0,8750.0,1.6,5.0,1750.0,0.32,PCS,1,1
4692,14604254001,C,2.0,1,13.0,12.0,9.0,1404.0,0.98,6.0,234.0,0.163,PCS,1,1
4693,14604121001,C,2.0,1,13.0,12.0,9.0,1404.0,0.97,6.0,234.0,0.162,PCS,1,1
4694,14604119001,C,2.0,1,13.0,12.0,9.0,1404.0,0.97,6.0,234.0,0.162,PCS,1,1
4695,14604118001,C,2.0,1,13.0,12.0,9.0,1404.0,0.97,6.0,234.0,0.162,PCS,1,1
4696,14604117001,C,2.0,1,13.0,12.0,9.0,1404.0,0.97,6.0,234.0,0.162,PCS,1,1
4697,14604114001,C,2.0,1,13.0,12.0,9.0,1404.0,0.97,6.0,234.0,0.162,PCS,1,1
4698,14604112001,C,2.0,1,13.0,12.0,9.0,1404.0,0.97,6.0,234.0,0.162,PCS,1,1
4699,14604080001,C,2.0,3,44.0,33.0,16.0,23232.0,5.812,20.0,1161.6,0.291,PCS,1,1
4700,14604078001,C,2.0,2,43.0,32.0,17.0,23392.0,2.89,15.0,1559.5,0.193,PCS,1,1
4701,14604047001,C,2.0,2,13.0,8.0,11.0,1144.0,0.66,6.0,190.7,0.11,PCS,1,1
4702,14604042001,C,2.0,2,26.0,18.0,13.0,6084.0,3.4,24.0,253.5,0.142,PCS,1,1
4703,14604041001,C,2.0,1,13.0,8.0,11.0,1144.0,0.65,6.0,190.7,0.108,PCS,1,1
4704,14604038001,C,2.0,2,14.0,11.0,13.0,2002.0,0.672,6.0,333.7,0.112,PCS,1,1
4705,14604037001,C,2.0,2,14.0,11.0,13.0,2002.0,0.724,6.0,333.7,0.121,PCS,1,1
4706,14604257001,C,2.0,1,37.0,32.0,13.0,15392.0,1.6,5.0,3078.4,0.32,PCS,1,1
4707,14610008001,C,2.0,7,35.0,24.0,29.0,24360.0,12.1,6.0,4060.0,2.017,PCS,1,1
4708,14612925001,C,2.0,2,16.0,12.0,25.0,4800.0,3.15,6.0,800.0,0.525,PCS,1,1
4709,14610009001,C,2.0,7,29.0,23.0,26.0,17342.0,7.4,12.0,1445.2,0.617,PCS,1,1
4710,14612922001,C,2.0,1,34.0,25.0,24.0,20400.0,10.5,12.0,1700.0,0.875,PCS,1,1
4711,14612916001,C,2.0,4,34.0,27.0,27.0,24786.0,16.35,12.0,2065.5,1.362,PCS,1,1
4712,14612069001,C,2.0,1,34.0,25.0,28.0,23800.0,17.59,12.0,1983.3,1.466,PCS,1,1
4713,14612059001,C,2.0,4,34.0,26.0,27.0,23868.0,16.4,12.0,1989.0,1.367,PCS,1,1
4714,14612044001,C,2.0,2,31.0,21.0,28.0,18228.0,9.0,6.0,3038.0,1.5,PCS,1,1
4715,14612039001,C,2.0,1,26.0,21.0,31.0,16926.0,11.86,12.0,1410.5,0.988,PCS,1,1
4716,14612035001,C,2.0,3,33.0,25.0,28.0,23100.0,17.1,12.0,1925.0,1.425,PCS,1,1
4717,14612031001,C,2.0,1,19.0,13.0,28.0,6916.0,5.05,6.0,1152.7,0.842,PCS,1,1
4718,14612021001,C,2.0,5,20.0,14.0,32.0,8960.0,5.61,6.0,1493.3,0.935,PCS,1,1
4719,14612015001,C,2.0,3,24.0,17.0,31.0,12648.0,9.23,6.0,2108.0,1.538,PCS,1,1
4720,14612012001,C,2.0,6,20.0,13.0,30.0,7800.0,5.0,6.0,1300.0,0.833,PCS,1,1
4721,14611901001,C,2.0,4,31.0,22.0,30.0,20460.0,9.5,6.0,3410.0,1.583,PCS,1,1
4722,14611025001,C,2.0,5,35.0,26.0,29.0,26390.0,12.3,12.0,2199.2,1.025,PCS,1,1
4723,14611009001,C,2.0,2,35.0,25.0,29.0,25375.0,12.03,6.0,4229.2,2.005,PCS,1,1
4724,14611001001,C,2.0,3,30.0,26.0,24.0,18720.0,10.03,16.0,1170.0,0.627,PCS,1,1
4725,14616013001,C,2.0,8,31.0,24.0,26.0,19344.0,11.59,12.0,1612.0,0.966,PCS,1,1
4726,14613014001,C,2.0,6,33.0,25.0,28.0,23100.0,11.93,12.0,1925.0,0.994,PCS,1,1
4727,14616020001,C,2.0,1,23.0,16.0,23.0,8464.0,5.86,12.0,705.3,0.488,PCS,1,1
4728,14602120001,C,2.0,1,22.0,16.0,11.0,3872.0,0.854,12.0,322.7,0.071,PCS,1,1
4729,14620107001,C,2.0,3,28.0,19.0,27.0,14364.0,7.32,6.0,2394.0,1.22,PCS,1,1
4730,14620103001,C,2.0,5,27.0,21.0,30.0,17010.0,9.55,12.0,1417.5,0.796,PCS,1,1
4731,14620092001,C,2.0,4,36.0,26.0,23.0,21528.0,16.5,12.0,1794.0,1.375,PCS,1,1
4732,14620091001,C,2.0,8,32.0,24.0,22.0,16896.0,8.26,12.0,1408.0,0.688,PCS,1,1
4733,14620088001,C,2.0,1,36.0,26.0,23.0,21528.0,12.0,12.0,1794.0,1.0,PCS,1,1
4734,14620084001,C,2.0,6,33.0,25.0,29.0,23925.0,15.33,12.0,1993.8,1.278,PCS,1,1
4735,14620083001,C,2.0,2,29.0,22.0,20.0,12760.0,8.84,12.0,1063.3,0.737,PCS,1,1
4736,14620081001,C,2.0,2,34.0,22.0,29.0,21692.0,11.51,6.0,3615.3,1.918,PCS,1,1
4737,14620072001,C,2.0,3,28.0,21.0,29.0,17052.0,9.89,12.0,1421.0,0.824,PCS,1,1
4738,14620070001,C,2.0,6,30.0,23.0,26.0,17940.0,11.02,12.0,1495.0,0.918,PCS,1,1
4739,14620061001,C,2.0,3,27.0,21.0,30.0,17010.0,10.1,12.0,1417.5,0.842,PCS,1,1
4740,14620060001,C,2.0,3,34.0,24.0,29.0,23664.0,11.82,6.0,3944.0,1.97,PCS,1,1
4741,14620058001,C,2.0,2,30.0,24.0,27.0,19440.0,12.652,12.0,1620.0,1.054,PCS,1,1
4742,14620046001,C,2.0,7,31.0,23.0,21.0,14973.0,9.78,12.0,1247.8,0.815,PCS,1,1
4743,14620039001,C,2.0,5,32.0,26.0,26.0,21632.0,10.87,12.0,1802.7,0.906,PCS,1,1
4744,14620111001,C,2.0,4,24.0,19.0,26.0,11856.0,8.99,12.0,988.0,0.749,PCS,1,1
4745,14620112001,C,2.0,2,27.0,20.0,17.0,9180.0,5.26,12.0,765.0,0.438,PCS,1,1
4746,14620113001,C,2.0,5,25.0,20.0,29.0,14500.0,10.1,12.0,1208.3,0.842,PCS,1,1
4747,14604001001,C,2.0,1,27.0,19.0,12.0,6156.0,3.192,24.0,256.5,0.133,PCS,1,1
4748,14603001001,C,2.0,1,18.0,18.0,15.0,4860.0,1.17,10.0,486.0,0.117,PCS,1,1
4749,14603009001,C,2.0,1,42.0,33.0,13.0,18018.0,6.85,20.0,900.9,0.342,PCS,1,1
4750,14603014001,C,2.0,2,18.0,18.0,15.0,4860.0,1.64,10.0,486.0,0.164,PCS,1,1
4751,14603026001,C,2.0,2,18.0,18.0,15.0,4860.0,1.0,10.0,486.0,0.1,PCS,1,1
4752,14603038001,C,2.0,3,24.0,22.0,13.0,6864.0,2.75,10.0,686.4,0.275,PCS,1,1
4753,14603116001,C,2.0,1,27.0,12.0,16.0,5184.0,1.3,10.0,518.4,0.13,PCS,1,1
4754,14604005001,C,2.0,1,39.0,29.0,10.0,11310.0,3.8,12.0,942.5,0.317,PCS,1,1
4755,14620115001,C,2.0,2,29.0,21.0,29.0,17661.0,10.1,12.0,1471.8,0.842,PCS,1,1
4756,14604019001,C,2.0,2,13.0,9.0,11.0,1287.0,0.8,24.0,53.6,0.033,PCS,1,1
4757,14604027001,C,2.0,4,26.0,18.0,13.0,6084.0,3.4,24.0,253.5,0.142,PCS,1,1
4758,14604032001,C,2.0,1,14.0,11.0,13.0,2002.0,0.728,6.0,333.7,0.121,PCS,1,1
4759,14604033001,C,2.0,2,14.0,11.0,13.0,2002.0,0.78,6.0,333.7,0.13,PCS,1,1
4760,14620138001,C,2.0,1,32.0,23.0,17.0,12512.0,11.73,6.0,2085.3,1.955,PCS,1,1
4761,14620124001,C,2.0,2,32.0,24.0,28.0,21504.0,11.89,12.0,1792.0,0.991,PCS,1,1
4762,14620036001,C,2.0,3,36.0,26.0,23.0,21528.0,16.5,12.0,1794.0,1.375,PCS,1,1
4763,14603013001,C,2.0,1,18.0,18.0,15.0,4860.0,1.64,10.0,486.0,0.164,PCS,1,1
4764,14616038001,C,2.0,3,31.0,24.0,26.0,19344.0,11.27,12.0,1612.0,0.939,PCS,1,1
4765,14620012001,C,2.0,3,40.0,28.0,20.0,22400.0,10.772,24.0,933.3,0.449,PCS,1,1
4766,14616026001,C,2.0,4,30.0,23.0,25.0,17250.0,10.4,12.0,1437.5,0.867,PCS,1,1
4767,14616033001,C,2.0,2,32.0,26.0,28.0,23296.0,12.46,12.0,1941.3,1.038,PCS,1,1
4768,14616037001,C,2.0,1,24.0,19.0,21.0,9576.0,5.37,12.0,798.0,0.448,PCS,1,1
4769,14616044001,C,2.0,2,30.0,24.0,27.0,19440.0,11.78,12.0,1620.0,0.982,PCS,1,1
4770,14616053001,C,2.0,2,32.0,25.0,26.0,20800.0,13.17,12.0,1733.3,1.098,PCS,1,1
4771,14616060001,C,2.0,6,30.0,24.0,27.0,19440.0,12.27,12.0,1620.0,1.022,PCS,1,1
4772,14616075001,C,2.0,2,31.0,23.0,31.0,22103.0,12.81,12.0,1841.9,1.068,PCS,1,1
4773,14616108001,C,2.0,1,24.0,19.0,24.0,10944.0,6.3,12.0,912.0,0.525,PCS,1,1
4774,14616194001,C,2.0,1,24.0,19.0,24.0,10944.0,6.3,12.0,912.0,0.525,PCS,1,1
4775,14616195001,C,2.0,1,24.0,19.0,24.0,10944.0,6.3,12.0,912.0,0.525,PCS,1,1
4776,14616203001,C,2.0,2,33.0,25.0,26.0,21450.0,12.3,12.0,1787.5,1.025,PCS,1,1
4777,14620007001,C,2.0,1,29.0,23.0,24.0,16008.0,11.0,12.0,1334.0,0.917,PCS,1,1
4778,14620035001,C,2.0,1,24.0,17.0,27.0,11016.0,5.9,6.0,1836.0,0.983,PCS,1,1
4779,14620001001,C,2.0,3,33.0,25.0,26.0,21450.0,12.568,12.0,1787.5,1.047,PCS,1,1
4780,14620028001,C,2.0,2,36.0,26.0,23.0,21528.0,16.5,12.0,1794.0,1.375,PCS,1,1
4781,14620019001,C,2.0,13,32.0,25.0,26.0,20800.0,10.9,12.0,1733.3,0.908,PCS,1,1
4782,14620034001,C,2.0,1,32.0,25.0,30.0,24000.0,14.2,12.0,2000.0,1.183,PCS,1,1
4783,14620033001,C,2.0,1,30.0,24.0,27.0,19440.0,12.18,12.0,1620.0,1.015,PCS,1,1
4784,14620022001,C,2.0,2,27.0,21.0,23.0,13041.0,8.0,12.0,1086.8,0.667,PCS,1,1
4785,14620029001,C,2.0,1,30.0,24.0,27.0,19440.0,12.192,12.0,1620.0,1.016,PCS,1,1
4786,32504025002,C,1.0,3,30.0,17.0,32.0,16320.0,2.9,12.0,1360.0,0.242,PCS,1,1
4787,32504025004,C,1.0,3,30.0,17.0,32.0,16320.0,2.9,12.0,1360.0,0.242,PCS,1,1
4788,32503007004,C,1.0,1,33.0,14.0,25.0,11550.0,2.0,12.0,962.5,0.167,PCS,1,1
4789,32504025005,C,1.0,3,30.0,17.0,32.0,16320.0,2.9,12.0,1360.0,0.242,PCS,1,1
4790,32504025004,C,1.0,4,33.0,14.0,25.0,11550.0,3.0,12.0,962.5,0.25,PCS,1,1
4791,32504025002,C,1.0,5,30.0,17.0,32.0,16320.0,2.93,12.0,1360.0,0.244,PCS,1,1
4792,32504025003,C,1.0,4,30.0,17.0,32.0,16320.0,2.93,12.0,1360.0,0.244,PCS,1,1
4793,32503007003,C,1.0,1,33.0,14.0,25.0,11550.0,2.0,12.0,962.5,0.167,PCS,1,1
4794,32504025004,C,1.0,4,30.0,17.0,32.0,16320.0,2.93,12.0,1360.0,0.244,PCS,1,1
4795,32503007002,C,1.0,1,33.0,14.0,25.0,11550.0,2.0,12.0,962.5,0.167,PCS,1,1
4796,31707086001,C,1.0,2,27.0,22.0,22.0,13068.0,2.8,36.0,363.0,0.078,PCS,1,1
4797,32504025003,C,1.0,3,30.0,17.0,32.0,16320.0,2.9,12.0,1360.0,0.242,PCS,1,1
4798,32504025004,C,1.0,5,30.0,17.0,32.0,16320.0,2.93,12.0,1360.0,0.244,PCS,1,1
4799,32504025005,C,1.0,5,30.0,17.0,32.0,16320.0,2.93,12.0,1360.0,0.244,PCS,1,1
